id,num_contrato,num_estimacion,tipoEstimacion,id_deducion,porcentaje1,importe_deducion,id,nombre_deduccion,porcentaje,fecha,fecha_modificacion
19259,SIDUR-ED-19-080.1726,1,1,14,0.2,173.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19260,SIDUR-ED-19-080.1726,1,1,13,0.03,26.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19261,SIDUR-ED-19-080.1726,1,1,12,0.03,26.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19262,SIDUR-ED-19-080.1726,1,1,11,0.03,26.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19263,SIDUR-ED-19-080.1726,2,1,14,0.2,149.63,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19264,SIDUR-ED-19-080.1726,2,1,13,0.03,22.44,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19265,SIDUR-ED-19-080.1726,2,1,12,0.03,22.44,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19266,SIDUR-ED-19-080.1726,2,1,11,0.03,22.44,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19267,SIDUR-ED-19-080.1727,1,1,14,0.2,173.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19268,SIDUR-ED-19-080.1727,1,1,13,0.03,26.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19269,SIDUR-ED-19-080.1727,1,1,12,0.03,26.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19270,SIDUR-ED-19-080.1727,1,1,11,0.03,26.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19271,SIDUR-ED-19-080.1727,2,1,14,0.2,133.58,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19272,SIDUR-ED-19-080.1727,2,1,13,0.03,20.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19273,SIDUR-ED-19-080.1727,2,1,12,0.03,20.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19274,SIDUR-ED-19-080.1727,2,1,11,0.03,20.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19275,SIDUR-ED-18-290.1556,3,1,15,0.2,3704.49,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19276,SIDUR-ED-18-290.1556,3,1,14,0.2,3704.49,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19277,SIDUR-ED-18-290.1556,3,1,13,0.03,555.67,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19278,SIDUR-ED-18-290.1556,3,1,12,0.03,555.67,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19279,SIDUR-ED-18-290.1556,3,1,11,0.03,555.67,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19280,SIDUR-ED-19-031.1655,2,1,15,0.2,2715.28,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19281,SIDUR-ED-19-031.1655,2,1,14,0.2,2715.28,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19282,SIDUR-ED-19-031.1655,2,1,13,0.03,407.29,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19283,SIDUR-ED-19-031.1655,2,1,12,0.03,407.29,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19284,SIDUR-ED-19-031.1655,2,1,11,0.03,407.29,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19285,SIDUR-ED-17-150.791,4,1,15,0.2,233.63,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19286,SIDUR-ED-17-150.791,4,1,14,0.2,233.63,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19287,SIDUR-ED-17-150.791,4,1,13,0.03,35.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19288,SIDUR-ED-17-150.791,4,1,12,0.03,35.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19289,SIDUR-ED-17-150.791,4,1,11,0.03,35.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19290,SIDUR-ED-19-042.1692,1,1,15,0.2,663.38,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19291,SIDUR-ED-19-042.1692,1,1,14,0.2,663.38,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19292,SIDUR-ED-19-042.1692,1,1,13,0.03,99.51,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19293,SIDUR-ED-19-042.1692,1,1,12,0.03,99.51,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19294,SIDUR-ED-19-042.1692,1,1,11,0.03,99.51,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19295,SIDUR-ED-19-129.1771,1,1,15,0.2,878.93,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19296,SIDUR-ED-19-129.1771,1,1,14,0.2,878.93,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19297,SIDUR-ED-19-129.1771,1,1,13,0.03,131.84,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19298,SIDUR-ED-19-129.1771,1,1,12,0.03,131.84,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19299,SIDUR-ED-19-129.1771,1,1,11,0.03,131.84,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19300,SIDUR-ED-19-111.1744,3,1,14,0.2,612.24,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19301,SIDUR-ED-19-111.1744,3,1,15,0.2,612.24,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19302,SIDUR-ED-19-111.1744,3,1,13,0.03,91.84,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19303,SIDUR-ED-19-111.1744,3,1,12,0.03,91.84,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19304,SIDUR-ED-19-111.1744,3,1,11,0.03,91.84,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19305,SIDUR-ED-19-073.1749,4,1,14,0.2,136.08,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19306,SIDUR-ED-19-073.1749,4,1,13,0.03,20.41,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19307,SIDUR-ED-19-073.1749,4,1,12,0.03,20.41,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19308,SIDUR-ED-19-073.1749,4,1,11,0.03,20.41,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19309,SIDUR-ED-19-124.1772,2,1,15,0.2,4331.77,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19310,SIDUR-ED-19-124.1772,2,1,14,0.2,4331.77,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19311,SIDUR-ED-19-124.1772,2,1,13,0.03,649.77,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19312,SIDUR-ED-19-124.1772,2,1,12,0.03,649.77,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19313,SIDUR-ED-19-124.1772,2,1,11,0.03,649.77,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19314,SIDUR-ED-18-135.1357,8,1,15,0.2,5127.62,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19315,SIDUR-ED-18-135.1357,8,1,14,0.2,5127.62,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19316,SIDUR-ED-18-135.1357,8,1,13,0.03,769.14,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19317,SIDUR-ED-18-135.1357,8,1,12,0.03,769.14,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19318,SIDUR-ED-18-135.1357,8,1,11,0.03,769.14,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19319,SIDUR-ED-19-078.1698,3,1,15,0.2,2292.4,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19320,SIDUR-ED-19-078.1698,3,1,14,0.2,2292.4,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19321,SIDUR-ED-19-078.1698,3,1,13,0.03,343.86,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19322,SIDUR-ED-19-078.1698,3,1,12,0.03,343.86,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19323,SIDUR-ED-19-078.1698,3,1,11,0.03,343.86,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19324,SIDUR-ED-19-087.1734,2,1,15,0.2,1869.59,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19325,SIDUR-ED-19-087.1734,2,1,14,0.2,1869.59,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19326,SIDUR-ED-19-087.1734,2,1,13,0.03,280.44,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19327,SIDUR-ED-19-087.1734,2,1,12,0.03,280.44,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19328,SIDUR-ED-19-087.1734,2,1,11,0.03,280.44,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19329,SIDUR-ED-18-135.1357,9,1,15,0.2,1454.98,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19330,SIDUR-ED-18-135.1357,9,1,14,0.2,1454.98,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19331,SIDUR-ED-18-135.1357,9,1,13,0.03,218.25,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19332,SIDUR-ED-18-135.1357,9,1,12,0.03,218.25,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19333,SIDUR-ED-18-135.1357,9,1,11,0.03,218.25,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19334,SIDUR-ED-19-103.1747,1,1,15,0.2,3449.69,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19335,SIDUR-ED-19-103.1747,1,1,14,0.2,3449.69,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19336,SIDUR-ED-19-103.1747,1,1,13,0.03,517.45,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19337,SIDUR-ED-19-103.1747,1,1,12,0.03,517.45,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19338,SIDUR-ED-19-103.1747,1,1,11,0.03,517.45,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19339,SIDUR-PF-18-281.1566,6,1,8,0.5,8869.15,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
19340,SIDUR-ED-19-102.1746,4,1,15,0.2,3528.91,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19341,SIDUR-ED-19-102.1746,4,1,14,0.2,3528.91,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19342,SIDUR-ED-19-102.1746,4,1,13,0.03,529.34,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19343,SIDUR-ED-19-102.1746,4,1,12,0.03,529.34,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19344,SIDUR-ED-19-102.1746,4,1,11,0.03,529.34,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19350,SIDUR-ED-19-127.1782,1,1,14,0.2,33.53,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19351,SIDUR-ED-19-127.1782,1,1,13,0.03,5.03,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19352,SIDUR-ED-19-127.1782,1,1,12,0.03,5.03,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19353,SIDUR-ED-19-127.1782,1,1,11,0.03,5.03,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19354,SIDUR-ED-19-127.1782,2,1,14,0.2,111.75,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19355,SIDUR-ED-19-127.1782,2,1,13,0.03,16.76,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19356,SIDUR-ED-19-127.1782,2,1,12,0.03,16.76,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19357,SIDUR-ED-19-127.1782,2,1,11,0.03,16.76,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19358,SIDUR-ED-19-128.1783,1,1,14,0.2,24.61,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19359,SIDUR-ED-19-128.1783,1,1,13,0.03,3.69,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19360,SIDUR-ED-19-128.1783,1,1,12,0.03,3.69,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19361,SIDUR-ED-19-128.1783,1,1,11,0.03,3.69,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19362,SIDUR-ED-19-128.1783,2,1,14,0.2,93.59,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19363,SIDUR-ED-19-128.1783,2,1,13,0.03,14.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19364,SIDUR-ED-19-128.1783,2,1,12,0.03,14.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19365,SIDUR-ED-19-128.1783,2,1,11,0.03,14.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19372,SIDUR-ED-19-074.1750,6,1,14,0.2,63.52,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19373,SIDUR-ED-19-074.1750,6,1,13,0.03,9.53,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19374,SIDUR-ED-19-074.1750,6,1,12,0.03,9.53,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19375,SIDUR-ED-19-074.1750,6,1,11,0.03,9.53,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19376,SIDUR-ED-19-108.1759,2,1,14,0.2,59.96,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19377,SIDUR-ED-19-108.1759,2,1,13,0.03,8.99,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19378,SIDUR-ED-19-108.1759,2,1,12,0.03,8.99,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19379,SIDUR-ED-19-108.1759,2,1,11,0.03,8.99,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19384,SIDUR-ED-19-104.1739,1,1,15,0.2,768.59,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19385,SIDUR-ED-19-104.1739,1,1,14,0.2,768.59,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19386,SIDUR-ED-19-104.1739,1,1,13,0.03,115.29,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19387,SIDUR-ED-19-104.1739,1,1,12,0.03,115.29,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19388,SIDUR-ED-19-104.1739,1,1,11,0.03,115.29,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19389,SIDUR-ED-19-150.1793,1,1,15,0.2,1665.94,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19390,SIDUR-ED-19-150.1793,1,1,14,0.2,1665.94,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19391,SIDUR-ED-19-150.1793,1,1,13,0.03,249.89,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19392,SIDUR-ED-19-150.1793,1,1,12,0.03,249.89,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19393,SIDUR-ED-19-150.1793,1,1,11,0.03,249.89,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19394,SIDUR-ED-18-292.1559,2,1,15,0.2,364.66,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19395,SIDUR-ED-18-292.1559,2,1,14,0.2,364.66,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19396,SIDUR-ED-18-292.1559,2,1,13,0.03,54.7,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19397,SIDUR-ED-18-292.1559,2,1,12,0.03,54.7,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19398,SIDUR-ED-18-292.1559,2,1,11,0.03,54.7,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19399,SIDUR-ED-19-103.1747,2,1,15,0.2,2556.88,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19400,SIDUR-ED-19-103.1747,2,1,14,0.2,2556.88,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19401,SIDUR-ED-19-103.1747,2,1,13,0.03,383.53,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19402,SIDUR-ED-19-103.1747,2,1,12,0.03,383.53,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19403,SIDUR-ED-19-103.1747,2,1,11,0.03,383.53,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19409,SIDUR-ED-19-111.1744,4,1,14,0.2,1537.4,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19410,SIDUR-ED-19-111.1744,4,1,15,0.2,1537.4,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19411,SIDUR-ED-19-111.1744,4,1,13,0.03,230.61,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19412,SIDUR-ED-19-111.1744,4,1,12,0.03,230.61,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19413,SIDUR-ED-19-111.1744,4,1,11,0.03,230.61,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19414,SIDUR-ED-18-034.1125,10,1,15,0.2,674.98,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19415,SIDUR-ED-18-034.1125,10,1,14,0.2,674.98,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
