Prog_Id,num_contrato,Prog_Del,Prog_Al,Prog_Monto
6266,SIDUR-PF-17-193.854,20171201,20171231,16453.86
6267,SIDUR-PF-17-193.854,20180101,20180104,2659.23
6268,SIDUR-PF-17-193.855,20170907,20170930,12380.14
6269,SIDUR-PF-17-193.855,20171001,20171031,15638
6270,SIDUR-PF-17-193.855,20171101,20171130,15638
6271,SIDUR-PF-17-193.855,20171201,20171231,15312.21
6272,SIDUR-PF-17-193.855,20180101,20180104,2606.32
6313,SIDUR-ED-17-185.863,20170921,20170930,42591.82
6314,SIDUR-ED-17-185.863,20171001,20171031,127773.95
6315,SIDUR-ED-17-185.863,20171101,20171130,127773.95
6316,SIDUR-ED-17-185.863,20171201,20171231,125111.98
6317,SIDUR-ED-17-185.863,20180101,20180118,79858.7
6325,SIDUR-PF-17-043.691,20170711,20170731,471982.09
6326,SIDUR-PF-17-043.691,20170801,20170831,1808501.99
6327,SIDUR-PF-17-043.691,20170901,20170930,3035263.27
6328,SIDUR-PF-17-043.691,20171001,20171031,2105642.32
6329,SIDUR-PF-17-043.691,20171101,20171130,0
6330,SIDUR-PF-17-043.691,20171201,20171231,0
6331,SIDUR-PF-17-043.691,20180101,20180106,0
6332,SIDUR-PF-17-043.681,20170711,20170731,0
6333,SIDUR-PF-17-043.681,20170801,20170831,0
6334,SIDUR-PF-17-043.681,20170901,20170930,1000000
6335,SIDUR-PF-17-043.681,20171001,20171031,2482935.26
6336,SIDUR-PF-17-043.681,20171101,20171130,3482935.26
6337,SIDUR-PF-17-043.681,20171201,20171231,851562.12
6338,SIDUR-PF-17-043.681,20180101,20180106,477164.04
6339,SIDUR-PF-16-309.413,20161117,20161130,718857.95
6340,SIDUR-PF-16-309.413,20161201,20161231,1374825.81
6341,SIDUR-PF-16-309.413,20170101,20170131,1215108.35
6342,SIDUR-PF-16-309.413,20170201,20170228,2346236.51
6343,SIDUR-PF-16-309.413,20170301,20170331,1807882.26
6344,SIDUR-PF-16-309.413,20170401,20170415,1076253.71
6345,SIDUR-PF-17-165.937,20170829,20170927,22219.82
6346,SIDUR-PF-17-165.937,20170928,20171027,22219.82
6347,SIDUR-PF-17-165.937,20171028,20171126,22219.82
6348,SIDUR-PF-17-165.937,20171127,20171226,22219.82
6349,SIDUR-PF-17-165.938,20170829,20170927,14602.66
6350,SIDUR-PF-17-165.938,20170928,20171027,14602.66
6352,SIDUR-PF-17-165.938,20171028,20171126,14602.66
6353,SIDUR-PF-17-165.938,20171127,20171226,14602.65
6354,SIDUR-PF-17-165.939,20170829,20170927,12745.17
6355,SIDUR-PF-17-165.939,20170928,20171027,12745.17
6356,SIDUR-PF-17-165.939,20171028,20171126,12745.17
6357,SIDUR-PF-17-165.939,20171127,20171226,12745.18
6358,SIDUR-PF-17-165.940,20170829,20170927,18426.55
6359,SIDUR-PF-17-165.940,20170928,20171027,18426.55
6360,SIDUR-PF-17-165.940,20171028,20171126,18426.55
6361,SIDUR-PF-17-165.940,20171127,20171226,18426.55
6362,SIDUR-PF-17-164.932,20170829,20170927,22517.24
6363,SIDUR-PF-17-164.932,20170928,20171027,22517.24
6364,SIDUR-PF-17-164.932,20171028,20171126,22517.24
6365,SIDUR-PF-17-164.932,20171127,20171226,22517.25
6366,SIDUR-PF-17-164.933,20170829,20170927,27068.73
6367,SIDUR-PF-17-164.933,20170928,20171027,27068.73
6368,SIDUR-PF-17-164.933,20171028,20171126,27068.73
6369,SIDUR-PF-17-164.933,20171127,20171226,27068.74
6373,SIDUR-PF-17-164.934,20170829,20170927,11527.32
6374,SIDUR-PF-17-164.934,20170928,20171027,11527.32
6375,SIDUR-PF-17-164.934,20171028,20171126,11527.32
6376,SIDUR-PF-17-164.934,20171127,20171226,11527.31
6377,SIDUR-PF-17-164.935,20170829,20170927,11683.59
6378,SIDUR-PF-17-164.935,20170928,20171027,11683.59
6379,SIDUR-PF-17-164.935,20171028,20171126,11683.59
6380,SIDUR-PF-17-164.935,20171127,20171226,11683.57
6381,SIDUR-PF-17-164.936,20170829,20170927,19999.5
6382,SIDUR-PF-17-164.936,20170928,20171027,19999.5
6383,SIDUR-PF-17-164.936,20171028,20171126,19999.5
6384,SIDUR-PF-17-164.936,20171127,20171226,19999.51
6395,SIDUR-ED-17-104.637,20170811,20170831,1759776.22
6396,SIDUR-ED-17-104.637,20170901,20170930,3926182.56
6397,SIDUR-ED-17-104.637,20171001,20171009,516770.71
6398,SIDUR-ED-17-176.784,20170913,20170930,7567.48
6399,SIDUR-ED-17-176.784,20171001,20171031,88808.67
6400,SIDUR-ED-17-176.784,20171101,20171130,357048.56
6401,SIDUR-ED-17-176.784,20171201,20171211,76697.34
6402,SIDUR-ED-17-176.783,20170913,20170930,6989.54
6403,SIDUR-ED-17-176.783,20171001,20171031,82003.5
6404,SIDUR-ED-17-176.783,20171101,20171130,329631.63
6405,SIDUR-ED-17-176.783,20171201,20171211,68144.99
6406,SIDUR-PF-17-056.672,20170714,20170731,11111.13
6407,SIDUR-PF-17-056.672,20170801,20170831,83061.25
6408,SIDUR-PF-17-056.672,20170901,20170930,395890.28
6409,SIDUR-PF-17-056.672,20171001,20171031,1450748.75
6410,SIDUR-PF-17-056.672,20171101,20171110,144948.79
6411,SIDUR-PF-17-078.675,20170722,20170731,38324.55
6412,SIDUR-PF-17-078.675,20170801,20170831,240719.82
6413,SIDUR-PF-17-078.675,20170901,20170930,279321.38
6414,SIDUR-PF-17-078.675,20171001,20171031,806572.84
6415,SIDUR-PF-17-078.675,20171101,20171130,877864.01
6416,SIDUR-PF-17-078.675,20171201,20171231,789958.5
6417,SIDUR-PF-17-078.675,20180101,20180131,961756.19
6418,SIDUR-PF-17-078.675,20180201,20180216,2899600.67
6419,SIDUR-PF-17-103.724,20170831,20170831,2799.25
6420,SIDUR-PF-17-103.724,20170901,20170930,315569.8
6421,SIDUR-PF-17-103.724,20171001,20171031,926700.84
6422,SIDUR-PF-17-103.724,20171101,20171130,1186922.32
6423,SIDUR-PF-17-103.724,20171201,20171231,1039483.14
6424,SIDUR-PF-17-103.724,20180101,20180127,437816.57
6425,SIDUR-PF-17-044.685,20170711,20170831,0
6484,SIDUR-PF-17-123.823,20170801,20170831,72795.75
6485,SIDUR-PF-17-123.823,20170901,20170930,57138.54
6486,SIDUR-PF-17-123.823,20171001,20171031,0
6487,SIDUR-PF-17-123.823,20171101,20171128,0
6488,SIDUR-PF-17-123.822,20170801,20170831,0
6489,SIDUR-PF-17-123.822,20170901,20170930,11289.46
6490,SIDUR-PF-17-123.822,20171001,20171031,69883.92
6491,SIDUR-PF-17-123.822,20171101,20171128,64060.25
6492,SIDUR-ED-17-119.830,20170829,20170926,23278.84
6493,SIDUR-ED-17-119.830,20170927,20171025,25280.14
6494,SIDUR-ED-17-119.830,20171026,20171123,25280.14
6495,SIDUR-ED-17-119.830,20171124,20171222,16852.87
6496,SIDUR-ED-17-119.830,20171223,20180102,12269.5
6497,SIDUR-ED-17-119.827,20170829,20170926,0
6498,SIDUR-ED-17-119.827,20170927,20171025,0
6499,SIDUR-ED-17-119.827,20171026,20171123,0
6500,SIDUR-ED-17-119.827,20171124,20171222,22107.66
6501,SIDUR-ED-17-119.827,20171223,20180102,16214
6502,SIDUR-ED-17-119.828,20170829,20170926,23233.15
6503,SIDUR-ED-17-119.828,20170927,20171025,12825.35
6504,SIDUR-ED-17-119.828,20171026,20171123,12825.35
6505,SIDUR-ED-17-119.828,20171124,20171222,6670.32
6506,SIDUR-ED-17-119.828,20171223,20180102,0
6507,SIDUR-ED-17-119.829,20170829,20170926,0
6508,SIDUR-ED-17-119.829,20170927,20171025,21896
6509,SIDUR-ED-17-119.829,20171026,20171123,21896
6510,SIDUR-ED-17-119.829,20171124,20171222,14370.65
6512,SIDUR-ED-17-119.829,20171223,20180102,0
6513,SIDUR-PF-17-126.818,20170831,20170929,45024.37
6514,SIDUR-PF-17-126.818,20170930,20171029,45024.37
6515,SIDUR-PF-17-126.818,20171030,20171128,45024.36
6516,SIDUR-PF-17-126.818,20171129,20171228,0
6517,SIDUR-PF-17-126.818,20171229,20180127,0
6518,SIDUR-PF-17-126.818,20180128,20180211,0
6526,SIDUR-PF-17-090.701,20170818,20170831,19503.53
6527,SIDUR-PF-17-090.701,20170901,20170930,298527.6
6528,SIDUR-PF-17-090.701,20171001,20171031,867762.1
6529,SIDUR-PF-17-090.701,20171101,20171130,1021989.17
6530,SIDUR-PF-17-090.701,20171201,20171231,1099107.05
6531,SIDUR-PF-17-090.701,20180101,20180114,189150.02
6550,SIDUR-PF-17-122.832,20170907,20170930,4259.7
6551,SIDUR-PF-17-122.832,20171001,20171031,0
6552,SIDUR-PF-17-122.832,20171101,20171130,0
6553,SIDUR-PF-17-122.832,20171201,20171231,0
6554,SIDUR-PF-17-122.832,20180101,20180119,0
6555,SIDUR-PF-17-122.834,20170907,20170930,1449.67
6556,SIDUR-PF-17-122.834,20171001,20171031,32319.93
6557,SIDUR-PF-17-122.834,20171101,20171130,16883.2
6558,SIDUR-PF-17-122.834,20171201,20171231,0
6559,SIDUR-PF-17-122.834,20180101,20180119,0
6560,SIDUR-PF-17-122.831,20170907,20170930,0
6561,SIDUR-PF-17-122.831,20171001,20171031,18659.88
6562,SIDUR-PF-17-122.831,20171101,20171130,13833.16
6563,SIDUR-PF-17-122.831,20171201,20171231,13833.16
6564,SIDUR-PF-17-122.831,20180101,20180119,0
6565,SIDUR-PF-17-122.836,20170907,20170930,0
6566,SIDUR-PF-17-122.836,20171001,20171031,6113.99
6567,SIDUR-PF-17-122.836,20171101,20171130,11851.6
6568,SIDUR-PF-17-122.836,20171201,20171231,7598.71
6569,SIDUR-PF-17-122.836,20180101,20180119,0
6570,SIDUR-PF-17-122.835,20170907,20170930,0
6571,SIDUR-PF-17-122.835,20171001,20171031,0
6572,SIDUR-PF-17-122.835,20171101,20171130,11100.21
6573,SIDUR-PF-17-122.835,20171201,20171231,19415.63
6574,SIDUR-PF-17-122.835,20180101,20180119,15162.76
6575,SIDUR-PF-17-122.833,20170907,20170930,0
6576,SIDUR-PF-17-122.833,20171001,20171031,0
6577,SIDUR-PF-17-122.833,20171101,20171130,0
6578,SIDUR-PF-17-122.833,20171201,20171231,47228.67
6579,SIDUR-PF-17-122.833,20180101,20180119,22367.45
6581,SIDUR-PF-17-083.673,20170905,20170930,126117.38
6582,SIDUR-PF-17-083.673,20171001,20171031,309917.37
6583,SIDUR-PF-17-083.673,20171101,20171130,307568.66
6584,SIDUR-PF-17-083.673,20171201,20171231,1123116.97
6585,SIDUR-PF-17-083.673,20180101,20180131,3255672.64
6586,SIDUR-PF-17-083.673,20180201,20180228,1811306.07
6587,SIDUR-PF-17-083.673,20180301,20180303,68202.53
6588,SIDUR-PF-17-083.674,20170905,20170930,95195.7
6589,SIDUR-PF-17-083.674,20171001,20171031,121089.27
6590,SIDUR-PF-17-083.674,20171101,20171130,115173.64
6591,SIDUR-PF-17-083.674,20171201,20171231,819902.24
6592,SIDUR-PF-17-083.674,20180101,20180131,3022791.63
6593,SIDUR-PF-17-083.674,20180201,20180228,1708867.92
6594,SIDUR-PF-17-083.674,20180301,20180303,108340.56
6608,SIDUR-ED-17-180.860,20170925,20170930,49829.4
6609,SIDUR-ED-17-180.860,20171001,20171031,175088.35
6610,SIDUR-ED-17-180.860,20171101,20171130,175088.35
6611,SIDUR-ED-17-180.860,20171201,20171231,170642.36
6612,SIDUR-ED-17-180.860,20180101,20180131,153967.99
6613,SIDUR-ED-17-180.860,20180201,20180228,153967.99
6614,SIDUR-ED-17-180.860,20180301,20180331,153967.99
6615,SIDUR-ED-17-180.860,20180401,20180430,153967.99
6616,SIDUR-ED-17-180.860,20180501,20180531,143439.13
6617,SIDUR-ED-17-180.860,20180601,20180630,119065.23
6618,SIDUR-ED-17-180.860,20180701,20180721,83092.99
6619,SIDUR-PF-17-124.819,20170907,20170930,17120.29
6620,SIDUR-PF-17-124.819,20171001,20171031,23778.18
6621,SIDUR-PF-17-124.819,20171101,20171130,22351.49
6622,SIDUR-PF-17-124.819,20171201,20171231,14861.68
6623,SIDUR-PF-17-124.819,20180101,20180131,0
6624,SIDUR-PF-17-124.819,20180201,20180203,0
6625,SIDUR-PF-17-124.820,20170907,20170930,17120.29
6626,SIDUR-PF-17-124.820,20171001,20171031,23778.18
6627,SIDUR-PF-17-124.820,20171101,20171130,22351.49
6628,SIDUR-PF-17-124.820,20171201,20171231,26096.39
6629,SIDUR-PF-17-124.820,20180101,20180131,43228.71
6630,SIDUR-PF-17-124.820,20180201,20180203,7133.41
6631,SIDUR-PF-17-124.821,20170907,20170930,18170.25
6632,SIDUR-PF-17-124.821,20171001,20171031,23778.18
6633,SIDUR-PF-17-124.821,20171101,20171130,23285.18
6634,SIDUR-PF-17-124.821,20171201,20171231,25540.02
6635,SIDUR-PF-17-124.821,20180101,20180131,25251.86
6636,SIDUR-PF-17-124.821,20180201,20180203,0
6637,SIDUR-ED-17-168.859,20170829,20170831,0
6638,SIDUR-ED-17-168.859,20170901,20170930,51852.6
6639,SIDUR-ED-17-168.859,20171001,20171031,59630.49
6640,SIDUR-ED-17-168.859,20171101,20171126,57039.57
6641,SIDUR-ED-17-187.808,20170926,20170930,23885.72
6642,SIDUR-ED-17-187.808,20171001,20171031,119428.59
6643,SIDUR-ED-17-187.808,20171101,20171130,119428.59
6644,SIDUR-ED-17-187.808,20171201,20171231,119428.59
6645,SIDUR-ED-17-187.808,20180101,20180123,95542.87
6646,SIDUR-ED-17-188.810,20170927,20170930,20075.78
6647,SIDUR-ED-17-188.810,20171001,20171031,100378.89
6648,SIDUR-ED-17-188.810,20171101,20171130,100378.89
6649,SIDUR-ED-17-188.810,20171201,20171231,100378.89
6650,SIDUR-ED-17-188.810,20180101,20180131,100378.89
6651,SIDUR-ED-17-188.810,20180201,20180223,80303.11
6652,SIDUR-PF-17-061.710,20170816,20170831,220485.22
6653,SIDUR-PF-17-061.710,20170901,20170930,367857.11
6654,SIDUR-PF-17-061.710,20171001,20171031,120050.99
6655,SIDUR-PF-17-061.710,20171101,20171130,384086.73
6656,SIDUR-PF-17-061.710,20171201,20171231,829732.54
6666,SIDUR-PF-17-099.700,20171003,20171031,363733.44
6667,SIDUR-PF-17-099.700,20171101,20171130,638191.5
6668,SIDUR-PF-17-099.700,20171201,20171231,1198039
6669,SIDUR-PF-17-099.700,20180101,20180130,717445.45
6670,SIDUR-PF-17-097.649,20170905,20170930,291268.93
6671,SIDUR-PF-17-097.649,20171001,20171031,1837121.94
6672,SIDUR-PF-17-097.649,20171101,20171130,4079607.18
6673,SIDUR-PF-17-097.649,20171201,20171231,2931514.61
6674,SIDUR-PF-17-097.649,20180101,20180102,18465.97
6675,SIDUR-PF-17-116.687,20170904,20170930,129994.58
6680,SIDUR-PF-17-116.687,20171001,20171031,517330.68
6681,SIDUR-PF-17-116.687,20171101,20171130,390200.52
6682,SIDUR-PF-17-116.687,20171201,20171231,438838.43
6683,SIDUR-PF-17-116.687,20180101,20180131,1304752.63
6684,SIDUR-PF-17-116.687,20180201,20180228,1314775.72
6685,SIDUR-PF-17-116.687,20180301,20180302,499125.75
6696,SIDUR-ED-16-368.440,20170901,20170930,4618904.48
6697,SIDUR-ED-16-368.440,20171001,20171031,3385931.24
6698,SIDUR-ED-16-368.440,20171101,20171130,3137597.13
6699,SIDUR-PF-17-125.824,20170801,20170831,82828.3
6700,SIDUR-PF-17-125.824,20170901,20170930,35544.81
6701,SIDUR-PF-17-125.824,20171001,20171031,0
6702,SIDUR-PF-17-125.824,20171101,20171128,0
6703,SIDUR-PF-17-125.825,20170801,20170831,21157.02
6704,SIDUR-PF-17-125.825,20170901,20170930,21157.03
6705,SIDUR-PF-17-125.825,20171001,20171031,53881.48
6706,SIDUR-PF-17-125.825,20171101,20171128,0
6707,SIDUR-PF-17-125.826,20170801,20170831,0
6708,SIDUR-PF-17-125.826,20170901,20170930,1003.1
6709,SIDUR-PF-17-125.826,20171001,20171031,24630.7
6710,SIDUR-PF-17-125.826,20171101,20171128,72889
6711,SIDUR-ED-17-111.769,20170901,20170930,236444.6
6712,SIDUR-ED-17-111.769,20171001,20171031,1075691.93
6713,SIDUR-ED-17-111.769,20171101,20171130,1417625.66
6714,SIDUR-ED-17-111.769,20171201,20171231,1416741.09
6715,SIDUR-ED-17-111.769,20180101,20180131,2496031.52
6716,SIDUR-ED-17-111.769,20180201,20180413,1504231.87
6717,SIDUR-PF-17-057.725,20170711,20170731,258065.49
6718,SIDUR-PF-17-057.725,20170801,20170831,547356.16
6719,SIDUR-PF-17-057.725,20170901,20170930,483884.01
6720,SIDUR-PF-17-057.725,20171001,20171031,276885.28
6721,SIDUR-PF-17-057.725,20171101,20171130,1482188.45
6722,SIDUR-PF-17-057.725,20171201,20171231,2546109.48
6723,SIDUR-PF-17-057.725,20180101,20180106,34548.27
6733,SIDUR-ED-17-014.648,20170912,20170930,3030457.83
6734,SIDUR-ED-17-014.648,20171001,20171031,4690729.42
6735,SIDUR-ED-17-014.648,20171101,20171130,4816825.78
6736,SIDUR-ED-17-014.648,20171201,20171231,6874275.64
6737,SIDUR-ED-17-014.648,20180101,20180131,12057947.03
6738,SIDUR-ED-17-014.648,20180201,20180228,6997372.56
6739,SIDUR-ED-17-014.648,20180301,20180331,3082737.04
6740,SIDUR-ED-17-014.648,20180401,20180409,107602.51
6741,SIDUR-ED-16-489.592,20170518,20170531,513530.14
6742,SIDUR-ED-16-489.592,20170601,20170630,2194718.9
6743,SIDUR-ED-16-489.592,20170701,20170731,1286436.97
6744,SIDUR-ED-16-489.592,20170801,20170831,144190.31
6746,SIDUR-ED-16-489.592,20170901,20170904,28853.08
6759,SIDUR-ED-17-184.857,20170929,20170930,14937.9
6760,SIDUR-ED-17-184.857,20171001,20171031,238854.95
6761,SIDUR-ED-17-184.857,20171101,20171130,238854.95
6762,SIDUR-ED-17-184.857,20171201,20171231,233878.82
6763,SIDUR-ED-17-184.857,20180101,20180131,248807.26
6764,SIDUR-ED-17-184.857,20180201,20180228,218950.4
6765,SIDUR-ED-17-184.857,20180301,20180331,243831.09
6767,SIDUR-ED-17-184.857,20180401,20180426,204021.98
6768,SIDUR-PF-17-159.785,20171005,20171031,108361.48
6769,SIDUR-PF-17-159.785,20171101,20171130,287301.32
6770,SIDUR-PF-17-159.785,20171201,20171231,742617.35
6771,SIDUR-PF-17-159.785,20180101,20180131,827616.97
6772,SIDUR-PF-17-159.785,20180201,20180228,1455296.73
6773,SIDUR-PF-17-159.785,20180301,20180331,1032322
6774,SIDUR-PF-17-159.785,20180401,20180402,799829.1
6777,SIDUR-ED-17-209.862,20170920,20170930,34274.1
6778,SIDUR-ED-17-209.862,20171001,20171031,65805.73
6779,SIDUR-ED-17-209.862,20171101,20171130,65805.73
6780,SIDUR-ED-17-209.862,20171201,20171231,64434.78
6781,SIDUR-ED-17-209.862,20180101,20180117,28790.02
6782,SIDUR-ED-17-213.926,20171013,20171031,81372.38
6783,SIDUR-ED-17-213.926,20171101,20171130,122058.57
6784,SIDUR-ED-17-213.926,20171201,20171231,126127.19
6785,SIDUR-ED-17-213.926,20180101,20180131,126127.19
6786,SIDUR-ED-17-213.926,20180201,20180209,32548.95
6798,SIDUR-ED-17-028.659,20170624,20170630,162948.62
6799,SIDUR-ED-17-028.659,20170701,20170731,779694.09
6800,SIDUR-ED-17-028.659,20170801,20170831,2224377.01
6801,SIDUR-ED-17-028.659,20170901,20170930,3434635.24
6802,SIDUR-ED-17-028.659,20171001,20171031,3008468.64
6803,SIDUR-ED-17-028.659,20171101,20171130,654906.48
6804,SIDUR-ED-17-028.659,20171201,20171231,255119.37
6805,SIDUR-ED-17-028.659,20180101,20180119,55685.46
6806,SIDUR-ED-17-007.619,20170513,20170531,483147.61
6807,SIDUR-ED-17-007.619,20170601,20170630,837806.44
6808,SIDUR-ED-17-007.619,20170701,20170731,815777.4
6809,SIDUR-ED-17-007.619,20170801,20170831,951957.88
6810,SIDUR-ED-17-007.619,20170901,20170930,1543122.03
6811,SIDUR-ED-17-007.619,20171001,20171031,2247765.82
6812,SIDUR-ED-17-007.619,20171101,20171115,859860.58
6819,SIDUR-PF-17-079.720,20171001,20171031,560891.72
6820,SIDUR-PF-17-079.720,20171101,20171130,1164919.93
6821,SIDUR-PF-17-079.720,20171201,20171231,1008956.44
6823,SIDUR-PF-17-079.720,20180101,20180131,949112.67
6824,SIDUR-PF-17-079.720,20180201,20180228,2124709.85
6825,SIDUR-PF-17-079.720,20180301,20180329,2421008.55
6826,SIDUR-PF-17-079.717,20171001,20171031,291119.4
6827,SIDUR-PF-17-079.717,20171101,20171130,1019439.61
6828,SIDUR-PF-17-079.717,20171201,20171231,520720.81
6829,SIDUR-PF-17-079.717,20180101,20180131,462091.16
6830,SIDUR-PF-17-079.717,20180201,20180228,929454.15
6831,SIDUR-PF-17-079.717,20180301,20180329,952302.12
6847,SIDUR-PF-17-163.927,20170829,20170831,6189.42
6848,SIDUR-PF-17-163.927,20170901,20170930,61894.2
6849,SIDUR-PF-17-163.927,20171001,20171031,63957.32
6850,SIDUR-PF-17-163.927,20171101,20171130,0
6851,SIDUR-PF-17-163.927,20171201,20171226,0
6852,SIDUR-PF-17-163.931,20170829,20170831,0
6853,SIDUR-PF-17-163.931,20170901,20170930,0
6854,SIDUR-PF-17-163.931,20171001,20171031,0
6855,SIDUR-PF-17-163.931,20171101,20171130,25486.97
6856,SIDUR-PF-17-163.931,20171201,20171226,22088.69
6857,SIDUR-PF-17-190.918,20171017,20171115,48499.49
6858,SIDUR-PF-17-190.918,20171116,20171215,48499.49
6859,SIDUR-PF-17-190.918,20171216,20180114,48499.49
6860,SIDUR-PF-17-194.852,20170920,20170930,6933.11
6861,SIDUR-PF-17-194.852,20171001,20171031,18488.08
6862,SIDUR-PF-17-194.852,20171101,20171130,18488.08
6863,SIDUR-PF-17-194.852,20171201,20171231,18102.9
6864,SIDUR-PF-17-194.852,20180101,20180117,10784.71
6865,SIDUR-PF-17-194.853,20170920,20170930,13806.07
6866,SIDUR-PF-17-194.853,20171001,20171031,36815.75
6867,SIDUR-PF-17-194.853,20171101,20171130,36815.75
6868,SIDUR-PF-17-194.853,20171201,20171231,36048.77
6869,SIDUR-PF-17-194.853,20180101,20180117,21475.86
6886,SIDUR-PF-17-162.923,20170829,20170831,8244.19
6887,SIDUR-PF-17-162.923,20170901,20170930,82441.86
6888,SIDUR-PF-17-162.923,20171001,20171031,35724.82
6889,SIDUR-PF-17-162.923,20171101,20171130,0
6890,SIDUR-PF-17-162.923,20171201,20171226,0
6900,SIDUR-PF-17-050.737,20170810,20170831,0
6901,SIDUR-PF-17-050.737,20170901,20170930,500000
6902,SIDUR-PF-17-050.737,20171001,20171031,500000
6903,SIDUR-PF-17-050.737,20171101,20171130,918658.26
6904,SIDUR-PF-17-050.737,20171201,20171231,971512.37
6905,SIDUR-PF-17-050.737,20180101,20180131,1902657.91
6906,SIDUR-PF-17-050.737,20180201,20180205,312035.27
6907,SIDUR-PF-17-050.738,20170810,20170831,1729610.79
6908,SIDUR-PF-17-050.738,20170901,20170930,1599964.12
6909,SIDUR-PF-17-050.738,20171001,20171031,1832721.47
6910,SIDUR-PF-17-050.738,20171101,20171130,1292675.35
6911,SIDUR-PF-17-050.738,20171201,20171231,16439.68
6912,SIDUR-PF-17-050.738,20180101,20180131,16439.68
6913,SIDUR-PF-17-050.738,20180201,20180205,9248.31
6930,SIDUR-PF-17-162.921,20170829,20170831,0
6931,SIDUR-PF-17-162.921,20170901,20170930,0
6934,SIDUR-PF-17-162.922,20170829,20170831,0
6935,SIDUR-PF-17-162.922,20170901,20170930,0
6936,SIDUR-PF-17-162.922,20171001,20171013,0
6937,SIDUR-PF-17-162.922,20171014,20171031,53267.96
6938,SIDUR-PF-17-162.922,20171101,20171110,28035.77
6939,SIDUR-PF-17-162.922,20171111,20171130,0
6940,SIDUR-PF-17-162.922,20171201,20171226,0
6941,SIDUR-PF-17-162.920,20170829,20170831,0
6942,SIDUR-PF-17-162.920,20170901,20170930,0
6943,SIDUR-PF-17-162.920,20171001,20171031,0
6944,SIDUR-PF-17-162.920,20171101,20171110,0
6945,SIDUR-PF-17-162.920,20171111,20171130,51917.04
6946,SIDUR-PF-17-162.920,20171201,20171209,27324.76
6947,SIDUR-PF-17-162.920,20171210,20171226,0
6949,SIDUR-PF-17-162.921,20171001,20171031,0
6950,SIDUR-PF-17-162.921,20171101,20171130,0
6951,SIDUR-PF-17-162.921,20171201,20171209,0
6952,SIDUR-PF-17-162.921,20171210,20171226,46709.72
6953,SIDUR-ED-16-145.144,20160610,20160629,515157.93
6954,SIDUR-ED-16-349.430,20161028,20170425,5699057.67
6963,SIDUR-ED-17-148.803,20170904,20170930,157157.13
6964,SIDUR-ED-17-148.803,20171001,20171031,171442.65
6965,SIDUR-ED-17-148.803,20171101,20171130,171442.65
6966,SIDUR-ED-17-148.803,20171201,20171231,167870.92
6967,SIDUR-ED-17-148.803,20180101,20180131,178586.09
6968,SIDUR-ED-17-148.803,20180201,20180228,157155.76
6969,SIDUR-ED-17-148.803,20180301,20180331,175014.38
6970,SIDUR-ED-17-148.803,20180401,20180430,164299.21
6971,SIDUR-ED-17-148.803,20180501,20180501,7143.45
6972,SIDUR-ED-17-218.804,20171018,20171031,36696.93
6973,SIDUR-ED-17-218.804,20171101,20171130,84685.23
6974,SIDUR-ED-17-218.804,20171201,20171231,84685.23
6975,SIDUR-ED-17-218.804,20180101,20180131,84685.23
6977,SIDUR-ED-17-218.804,20180201,20180214,47964.3
6983,SIDUR-PF-17-195.930,20171101,20171130,43056.08
6984,SIDUR-PF-17-195.930,20171201,20171230,43056.07
6985,SIDUR-PF-17-195.928,20171101,20171130,52513.71
